Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=500
87.500000	-30.500000	39.22311
88.500000	-30.500000	37.67119
89.500000	-30.500000	37.89317
90.500000	-30.500000	37.14046
91.500000	-30.500000	35.71982
92.500000	-30.500000	33.81032
93.500000	-30.500000	34.22708
94.500000	-30.500000	31.21016
95.500000	-30.500000	30.21915
96.500000	-30.500000	32.72884
97.500000	-30.500000	30.45827
98.500000	-30.500000	28.18180
99.500000	-30.500000	29.70289
100.500000	-30.500000	30.33000
101.500000	-30.500000	31.69406
102.500000	-30.500000	34.71075
103.500000	-30.500000	33.70143
104.500000	-30.500000	36.55353
105.500000	-30.500000	40.04903
106.500000	-30.500000	39.87695
107.500000	-30.500000	40.17857
108.500000	-30.500000	40.26976
109.500000	-30.500000	40.66630
110.500000	-30.500000	40.94225
111.500000	-30.500000	43.42993
112.500000	-30.500000	45.95877
113.500000	-30.500000	50.09903
114.500000	-30.500000	52.99787
154.500000	-30.500000	171.82182
155.500000	-30.500000	157.19911
156.500000	-30.500000	148.68600
157.500000	-30.500000	141.67692
158.500000	-30.500000	139.68742
159.500000	-30.500000	138.67352
160.500000	-30.500000	138.57622
161.500000	-30.500000	136.04504
162.500000	-30.500000	136.86115
163.500000	-30.500000	136.36994
164.500000	-30.500000	132.93534
165.500000	-30.500000	129.66783
166.500000	-30.500000	122.83015
167.500000	-30.500000	115.54895
168.500000	-30.500000	113.67082
169.500000	-30.500000	108.37655
170.500000	-30.500000	107.47669
171.500000	-30.500000	108.61969
172.500000	-30.500000	108.61332
173.500000	-30.500000	107.30431
-185.500000	-30.500000	109.07787
-184.500000	-30.500000	109.38007
-183.500000	-30.500000	104.21858
-182.500000	-30.500000	103.03521
-181.500000	-30.500000	101.16686
-180.500000	-30.500000	97.27731
-179.500000	-30.500000	88.60859
-178.500000	-30.500000	84.61541
-177.500000	-30.500000	79.69071
-176.500000	-30.500000	78.94610
-175.500000	-30.500000	79.16696
-174.500000	-30.500000	81.19117
-173.500000	-30.500000	85.01806
-172.500000	-30.500000	88.29213
-171.500000	-30.500000	91.24083
-170.500000	-30.500000	93.77056
-169.500000	-30.500000	95.79545
-168.500000	-30.500000	96.09166
-167.500000	-30.500000	94.82940
-166.500000	-30.500000	92.68321
-165.500000	-30.500000	90.26272
-164.500000	-30.500000	87.82773
-163.500000	-30.500000	84.80633
-162.500000	-30.500000	83.86129
-161.500000	-30.500000	83.21657
-160.500000	-30.500000	82.15430
-159.500000	-30.500000	81.08301
-158.500000	-30.500000	80.28942
-157.500000	-30.500000	81.19831
-156.500000	-30.500000	81.18485
-155.500000	-30.500000	82.07373
-154.500000	-30.500000	83.10579
-153.500000	-30.500000	85.92615
-152.500000	-30.500000	89.29406
-151.500000	-30.500000	93.18310
-150.500000	-30.500000	96.47462
-149.500000	-30.500000	97.00060
-148.500000	-30.500000	98.39887
-147.500000	-30.500000	97.03511
-146.500000	-30.500000	98.00271
-145.500000	-30.500000	98.56735
-144.500000	-30.500000	100.10446
-143.500000	-30.500000	102.60400
-142.500000	-30.500000	105.33202
-141.500000	-30.500000	106.37722
-140.500000	-30.500000	106.03901
-139.500000	-30.500000	106.22058
-138.500000	-30.500000	106.97136
-137.500000	-30.500000	110.13187
-136.500000	-30.500000	111.25423
-135.500000	-30.500000	109.24349
-134.500000	-30.500000	109.46895
-133.500000	-30.500000	109.12529
-132.500000	-30.500000	108.01742
-131.500000	-30.500000	106.69794
-130.500000	-30.500000	105.15611
-129.500000	-30.500000	104.03325
-128.500000	-30.500000	102.61120
-127.500000	-30.500000	101.47573
-126.500000	-30.500000	99.94276
-125.500000	-30.500000	99.17827
-124.500000	-30.500000	98.84018
-123.500000	-30.500000	97.51598
-122.500000	-30.500000	97.03097
-121.500000	-30.500000	98.66351
-120.500000	-30.500000	97.68522
-119.500000	-30.500000	94.23050
-118.500000	-30.500000	94.64413
-117.500000	-30.500000	93.64483
-116.500000	-30.500000	92.77556
-115.500000	-30.500000	92.27560
-114.500000	-30.500000	92.19389
-113.500000	-30.500000	90.21774
-112.500000	-30.500000	90.09708
-111.500000	-30.500000	90.75760
-110.500000	-30.500000	86.90728
-109.500000	-30.500000	86.05825
-108.500000	-30.500000	86.33361
-107.500000	-30.500000	84.72459
-106.500000	-30.500000	80.43384
-105.500000	-30.500000	80.56096
-104.500000	-30.500000	80.82650
-103.500000	-30.500000	79.97536
-102.500000	-30.500000	77.14251
-101.500000	-30.500000	76.62272
-100.500000	-30.500000	78.81386
-99.500000	-30.500000	78.35934
-98.500000	-30.500000	77.47419
-97.500000	-30.500000	76.14797
-96.500000	-30.500000	74.44441
-95.500000	-30.500000	70.45275
-94.500000	-30.500000	68.94438
-93.500000	-30.500000	67.60962
-92.500000	-30.500000	67.84564
-91.500000	-30.500000	65.64251
-90.500000	-30.500000	64.96438
-89.500000	-30.500000	64.15905
-88.500000	-30.500000	62.05166
-87.500000	-30.500000	61.06839
-86.500000	-30.500000	60.52224
-85.500000	-30.500000	60.60985
-84.500000	-30.500000	61.06055
-83.500000	-30.500000	61.65991
-82.500000	-30.500000	62.50153
-81.500000	-30.500000	62.69408
-80.500000	-30.500000	62.61282
-79.500000	-30.500000	61.95444
-78.500000	-30.500000	61.73132
-77.500000	-30.500000	61.23275
-76.500000	-30.500000	61.98060
-75.500000	-30.500000	63.12931
-74.500000	-30.500000	64.45439
-73.500000	-30.500000	68.17514
-72.500000	-30.500000	68.80720
-47.500000	-30.500000	126.71833
-46.500000	-30.500000	135.86473
-45.500000	-30.500000	147.86455
-44.500000	-30.500000	156.03245
-43.500000	-30.500000	159.65035
-42.500000	-30.500000	163.98064
-41.500000	-30.500000	163.36615
-40.500000	-30.500000	157.55631
-39.500000	-30.500000	151.87956
-38.500000	-30.500000	151.29783
-37.500000	-30.500000	143.01746
-36.500000	-30.500000	138.42652
-35.500000	-30.500000	137.27494
-34.500000	-30.500000	136.85288
-33.500000	-30.500000	135.30785
-32.500000	-30.500000	134.74013
-31.500000	-30.500000	132.49410
-30.500000	-30.500000	129.68602
-29.500000	-30.500000	127.16925
-28.500000	-30.500000	122.47659
-27.500000	-30.500000	123.25069
-26.500000	-30.500000	119.54727
-25.500000	-30.500000	122.03715
-24.500000	-30.500000	122.80007
-23.500000	-30.500000	123.65451
-22.500000	-30.500000	125.28392
-21.500000	-30.500000	126.80020
-20.500000	-30.500000	128.71853
-19.500000	-30.500000	130.70209
-18.500000	-30.500000	131.16320
-17.500000	-30.500000	130.74502
-16.500000	-30.500000	130.37971
-15.500000	-30.500000	127.56946
-14.500000	-30.500000	127.84306
-13.500000	-30.500000	128.56107
-12.500000	-30.500000	129.58911
-11.500000	-30.500000	129.12371
-10.500000	-30.500000	127.12549
-9.500000	-30.500000	123.82866
-8.500000	-30.500000	120.19933
-7.500000	-30.500000	117.72880
-6.500000	-30.500000	114.92629
-5.500000	-30.500000	115.42175
-4.500000	-30.500000	117.48391
-3.500000	-30.500000	120.06317
-2.500000	-30.500000	123.00186
-1.500000	-30.500000	124.46255
-0.500000	-30.500000	123.86696
0.500000	-29.500000	119.69382
1.500000	-29.500000	116.78044
2.500000	-29.500000	111.11937
3.500000	-29.500000	112.16214
4.500000	-29.500000	104.92500
5.500000	-29.500000	105.56349
6.500000	-29.500000	110.48669
7.500000	-29.500000	113.56164
8.500000	-29.500000	115.59027
9.500000	-29.500000	114.34386
10.500000	-29.500000	109.71113
11.500000	-29.500000	100.92024
12.500000	-29.500000	91.50899
13.500000	-29.500000	82.79137
14.500000	-29.500000	71.37912
32.500000	-29.500000	97.28855
33.500000	-29.500000	93.33618
34.500000	-29.500000	94.49782
35.500000	-29.500000	91.27834
36.500000	-29.500000	94.36581
37.500000	-29.500000	96.85420
38.500000	-29.500000	95.73921
39.500000	-29.500000	93.72748
40.500000	-29.500000	91.80628
41.500000	-29.500000	88.38499
42.500000	-29.500000	83.83353
43.500000	-29.500000	79.19678
44.500000	-29.500000	75.13447
45.500000	-29.500000	72.48885
46.500000	-29.500000	74.85013
47.500000	-29.500000	71.69659
48.500000	-29.500000	67.65982
49.500000	-29.500000	63.41557
50.500000	-29.500000	60.27254
51.500000	-29.500000	58.65691
52.500000	-29.500000	58.47769
53.500000	-29.500000	58.86934
54.500000	-29.500000	57.83966
55.500000	-29.500000	57.24909
56.500000	-29.500000	56.59127
57.500000	-29.500000	54.48771
58.500000	-29.500000	52.05044
59.500000	-29.500000	49.20280
60.500000	-29.500000	47.29075
61.500000	-29.500000	45.90702
62.500000	-29.500000	45.27791
63.500000	-29.500000	44.29932
64.500000	-29.500000	44.14689
65.500000	-29.500000	44.15117
66.500000	-29.500000	43.99097
67.500000	-29.500000	44.19589
68.500000	-29.500000	44.46454
69.500000	-29.500000	45.56031
70.500000	-29.500000	46.67098
71.500000	-29.500000	46.79969
72.500000	-29.500000	46.86632
73.500000	-29.500000	46.72654
74.500000	-29.500000	46.10632
75.500000	-29.500000	45.31433
76.500000	-29.500000	45.55144
77.500000	-29.500000	44.97866
78.500000	-29.500000	44.89178
79.500000	-29.500000	44.26624
80.500000	-29.500000	42.60269
81.500000	-29.500000	41.56049
82.500000	-29.500000	41.21293
83.500000	-29.500000	40.74910
84.500000	-29.500000	40.51607
85.500000	-29.500000	40.74543
86.500000	-29.500000	40.03902
87.500000	-29.500000	39.09217
88.500000	-29.500000	38.63125
89.500000	-29.500000	37.27250
90.500000	-29.500000	37.33514
91.500000	-29.500000	36.99545
92.500000	-29.500000	35.59705
93.500000	-29.500000	34.89130
94.500000	-29.500000	33.75079
95.500000	-29.500000	33.85188
96.500000	-29.500000	32.80959
97.500000	-29.500000	32.87244
98.500000	-29.500000	32.01016
99.500000	-29.500000	32.36581
100.500000	-29.500000	33.95278
101.500000	-29.500000	34.39791
102.500000	-29.500000	35.59045
103.500000	-29.500000	36.57849
104.500000	-29.500000	37.03378
105.500000	-29.500000	38.16946
106.500000	-29.500000	38.82922
107.500000	-29.500000	40.33962
108.500000	-29.500000	41.17194
109.500000	-29.500000	40.96034
110.500000	-29.500000	41.85647
111.500000	-29.500000	44.01209
112.500000	-29.500000	46.40948
113.500000	-29.500000	51.77251
154.500000	-29.500000	168.22375
155.500000	-29.500000	162.27874
156.500000	-29.500000	157.47831
157.500000	-29.500000	156.86749
158.500000	-29.500000	156.52942
159.500000	-29.500000	155.30834
160.500000	-29.500000	154.26822
161.500000	-29.500000	156.15720
162.500000	-29.500000	153.80904
163.500000	-29.500000	151.12866
164.500000	-29.500000	148.28027
165.500000	-29.500000	141.90553
166.500000	-29.500000	135.27570
167.500000	-29.500000	129.67657
168.500000	-29.500000	121.95009
169.500000	-29.500000	116.15544
170.500000	-29.500000	111.31920
171.500000	-29.500000	109.97785
172.500000	-29.500000	111.37049
173.500000	-29.500000	109.00131
-185.500000	-29.500000	110.86579
-184.500000	-29.500000	110.98905
-183.500000	-29.500000	111.50906
-182.500000	-29.500000	112.90507
-181.500000	-29.500000	109.00666
-180.500000	-29.500000	107.18142
-179.500000	-29.500000	102.04380
-178.500000	-29.500000	97.21828
-177.500000	-29.500000	93.22541
-176.500000	-29.500000	92.99664
-175.500000	-29.500000	93.68677
-174.500000	-29.500000	95.41836
-173.500000	-29.500000	98.82336
-172.500000	-29.500000	101.43797
-171.500000	-29.500000	104.43295
-170.500000	-29.500000	106.53253
-169.500000	-29.500000	108.32485
-168.500000	-29.500000	110.89308
-167.500000	-29.500000	109.07156
-166.500000	-29.500000	104.16332
-165.500000	-29.500000	104.26136
-164.500000	-29.500000	100.71887
-163.500000	-29.500000	99.70289
-162.500000	-29.500000	100.15975
-161.500000	-29.500000	99.76951
-160.500000	-29.500000	99.17281
-159.500000	-29.500000	98.44413
-158.500000	-29.500000	97.06527
-157.500000	-29.500000	95.37786
-156.500000	-29.500000	95.02763
-155.500000	-29.500000	95.68429
-154.500000	-29.500000	97.18486
-153.500000	-29.500000	99.84390
-152.500000	-29.500000	102.84143
-151.500000	-29.500000	105.80916
-150.500000	-29.500000	108.86175
-149.500000	-29.500000	110.53209
-148.500000	-29.500000	111.92674
-147.500000	-29.500000	110.76362
-146.500000	-29.500000	111.07642
-145.500000	-29.500000	112.01024
-144.500000	-29.500000	115.13916
-143.500000	-29.500000	117.77454
-142.500000	-29.500000	119.79928
-141.500000	-29.500000	121.27496
-140.500000	-29.500000	119.99701
-139.500000	-29.500000	120.25431
-138.500000	-29.500000	121.48720
-137.500000	-29.500000	124.21270
-136.500000	-29.500000	123.16872
-135.500000	-29.500000	124.03037
-134.500000	-29.500000	123.93663
-133.500000	-29.500000	125.64808
-132.500000	-29.500000	124.22366
-131.500000	-29.500000	122.41245
-130.500000	-29.500000	120.36490
-129.500000	-29.500000	116.76847
-128.500000	-29.500000	114.90574
-127.500000	-29.500000	114.03624
-126.500000	-29.500000	112.73514
-125.500000	-29.500000	111.16027
-124.500000	-29.500000	109.61534
-123.500000	-29.500000	109.34033
-122.500000	-29.500000	108.88427
-121.500000	-29.500000	110.75547
-120.500000	-29.500000	109.23292
-119.500000	-29.500000	105.34524
-118.500000	-29.500000	103.72502
-117.500000	-29.500000	104.71581
-116.500000	-29.500000	103.59617
-115.500000	-29.500000	101.05394
-114.500000	-29.500000	98.83598
-113.500000	-29.500000	99.81538
-112.500000	-29.500000	98.69526
-111.500000	-29.500000	97.66024
-110.500000	-29.500000	95.14522
-109.500000	-29.500000	93.39414
-108.500000	-29.500000	92.93682
-107.500000	-29.500000	93.72392
-106.500000	-29.500000	89.25834
-105.500000	-29.500000	87.97804
-104.500000	-29.500000	90.30566
-103.500000	-29.500000	89.26850
-102.500000	-29.500000	85.70037
-101.500000	-29.500000	87.93642
-100.500000	-29.500000	86.95399
-99.500000	-29.500000	82.76531
-98.500000	-29.500000	84.62840
-97.500000	-29.500000	82.95979
-96.500000	-29.500000	78.68060
-95.500000	-29.500000	76.94699
-94.500000	-29.500000	75.02218
-93.500000	-29.500000	74.71575
-92.500000	-29.500000	73.07973
-91.500000	-29.500000	71.37691
-90.500000	-29.500000	69.78780
-89.500000	-29.500000	67.98540
-88.500000	-29.500000	67.16362
-87.500000	-29.500000	65.63620
-86.500000	-29.500000	65.56755
-85.500000	-29.500000	65.38856
-84.500000	-29.500000	65.94356
-83.500000	-29.500000	66.48771
-82.500000	-29.500000	66.18125
-81.500000	-29.500000	66.19658
-80.500000	-29.500000	64.93658
-79.500000	-29.500000	64.12564
-78.500000	-29.500000	62.96552
-77.500000	-29.500000	62.37027
-76.500000	-29.500000	61.46892
-75.500000	-29.500000	62.58823
-74.500000	-29.500000	63.96498
-73.500000	-29.500000	66.49047
-72.500000	-29.500000	70.40685
-71.500000	-29.500000	78.66023
-47.500000	-29.500000	117.77970
-46.500000	-29.500000	131.34625
-45.500000	-29.500000	145.46100
-44.500000	-29.500000	151.98324
-43.500000	-29.500000	155.27826
-42.500000	-29.500000	157.94561
-41.500000	-29.500000	157.63057
-40.500000	-29.500000	155.22696
-39.500000	-29.500000	145.20743
-38.500000	-29.500000	140.79222
-37.500000	-29.500000	137.16598
-36.500000	-29.500000	135.79985
-35.500000	-29.500000	132.49335
-34.500000	-29.500000	132.18106
-33.500000	-29.500000	130.72725
-32.500000	-29.500000	129.32913
-31.500000	-29.500000	126.44355
-30.500000	-29.500000	123.77749
-29.500000	-29.500000	121.73681
-28.500000	-29.500000	120.18109
-27.500000	-29.500000	118.48829
-26.500000	-29.500000	114.26426
-25.500000	-29.500000	119.48065
-24.500000	-29.500000	120.55863
-23.500000	-29.500000	121.55450
-22.500000	-29.500000	123.49298
-21.500000	-29.500000	124.73673
-20.500000	-29.500000	125.97301
-19.500000	-29.500000	128.48816
-18.500000	-29.500000	129.94640
-17.500000	-29.500000	130.09609
-16.500000	-29.500000	127.89895
-15.500000	-29.500000	125.64470
-14.500000	-29.500000	123.51478
-13.500000	-29.500000	123.18033
-12.500000	-29.500000	123.23449
-11.500000	-29.500000	121.44559
-10.500000	-29.500000	120.75004
-9.500000	-29.500000	118.68521
-8.500000	-29.500000	115.97723
-7.500000	-29.500000	114.05213
-6.500000	-29.500000	112.65193
-5.500000	-29.500000	112.61897
-4.500000	-29.500000	115.10570
-3.500000	-29.500000	119.04260
-2.500000	-29.500000	121.17867
-1.500000	-29.500000	121.66905
-0.500000	-29.500000	120.73830
0.500000	-28.500000	115.84265
1.500000	-28.500000	113.26985
2.500000	-28.500000	111.18048
3.500000	-28.500000	111.41440
4.500000	-28.500000	104.85025
5.500000	-28.500000	107.35073
6.500000	-28.500000	106.77445
7.500000	-28.500000	108.95917
8.500000	-28.500000	108.43103
9.500000	-28.500000	104.96367
10.500000	-28.500000	100.35667
11.500000	-28.500000	91.49820
12.500000	-28.500000	83.35050
13.500000	-28.500000	79.70313
33.500000	-28.500000	93.01005
34.500000	-28.500000	84.41982
35.500000	-28.500000	86.88935
36.500000	-28.500000	90.10029
37.500000	-28.500000	91.77305
38.500000	-28.500000	94.27443
39.500000	-28.500000	90.82351
40.500000	-28.500000	88.61783
41.500000	-28.500000	85.32770
42.500000	-28.500000	80.99996
43.500000	-28.500000	79.09197
44.500000	-28.500000	76.68473
45.500000	-28.500000	73.21186
46.500000	-28.500000	73.95823
47.500000	-28.500000	70.79960
48.500000	-28.500000	66.24945
49.500000	-28.500000	64.14033
50.500000	-28.500000	60.05443
51.500000	-28.500000	59.61979
52.500000	-28.500000	59.03785
53.500000	-28.500000	58.46041
54.500000	-28.500000	59.51434
55.500000	-28.500000	56.50279
56.500000	-28.500000	56.33316
57.500000	-28.500000	53.82204
58.500000	-28.500000	51.94937
59.500000	-28.500000	50.53576
60.500000	-28.500000	49.01718
61.500000	-28.500000	48.15169
62.500000	-28.500000	47.16974
63.500000	-28.500000	46.73232
64.500000	-28.500000	46.26256
65.500000	-28.500000	45.70994
66.500000	-28.500000	44.98138
67.500000	-28.500000	45.15084
68.500000	-28.500000	45.84885
69.500000	-28.500000	46.94671
70.500000	-28.500000	48.23924
71.500000	-28.500000	48.91410
72.500000	-28.500000	48.71419
73.500000	-28.500000	47.37775
74.500000	-28.500000	46.69763
75.500000	-28.500000	46.02673
76.500000	-28.500000	45.86676
77.500000	-28.500000	45.47622
78.500000	-28.500000	44.94192
79.500000	-28.500000	43.78251
80.500000	-28.500000	43.24287
81.500000	-28.500000	41.82140
82.500000	-28.500000	41.22049
83.500000	-28.500000	41.04951
84.500000	-28.500000	40.92348
85.500000	-28.500000	41.06102
86.500000	-28.500000	40.27717
87.500000	-28.500000	39.24153
88.500000	-28.500000	38.08668
89.500000	-28.500000	38.59283
90.500000	-28.500000	38.57943
91.500000	-28.500000	38.30130
92.500000	-28.500000	37.95903
93.500000	-28.500000	37.40818
94.500000	-28.500000	36.95249
95.500000	-28.500000	37.92452
96.500000	-28.500000	37.47603
97.500000	-28.500000	39.29861
98.500000	-28.500000	37.92530
99.500000	-28.500000	37.59534
100.500000	-28.500000	37.48302
101.500000	-28.500000	38.67397
102.500000	-28.500000	39.88885
103.500000	-28.500000	40.43971
104.500000	-28.500000	41.48771
105.500000	-28.500000	41.50188
106.500000	-28.500000	42.35487
107.500000	-28.500000	42.60428
108.500000	-28.500000	44.25679
109.500000	-28.500000	43.80101
110.500000	-28.500000	44.62635
111.500000	-28.500000	45.03645
112.500000	-28.500000	45.50415
113.500000	-28.500000	47.74885
154.500000	-28.500000	152.46207
155.500000	-28.500000	157.46682
156.500000	-28.500000	163.07015
157.500000	-28.500000	164.30391
158.500000	-28.500000	167.00517
159.500000	-28.500000	166.54737
160.500000	-28.500000	168.30926
161.500000	-28.500000	164.71670
162.500000	-28.500000	165.70865
163.500000	-28.500000	162.55361
164.500000	-28.500000	159.84231
165.500000	-28.500000	154.38279
166.500000	-28.500000	143.34901
167.500000	-28.500000	135.47142
168.500000	-28.500000	129.73455
169.500000	-28.500000	121.02345
170.500000	-28.500000	118.54739
171.500000	-28.500000	114.60755
172.500000	-28.500000	113.65180
173.500000	-28.500000	112.95130
-185.500000	-28.500000	116.92616
-184.500000	-28.500000	116.62092
-183.500000	-28.500000	119.20671
-182.500000	-28.500000	119.11112
-181.500000	-28.500000	118.51220
-180.500000	-28.500000	116.28325
-179.500000	-28.500000	112.67977
-178.500000	-28.500000	110.34965
-177.500000	-28.500000	108.23803
-176.500000	-28.500000	106.60078
-175.500000	-28.500000	107.99942
-174.500000	-28.500000	109.50902
-173.500000	-28.500000	109.06096
-172.500000	-28.500000	113.67347
-171.500000	-28.500000	117.75468
-170.500000	-28.500000	120.44847
-169.500000	-28.500000	121.61605
-168.500000	-28.500000	121.14819
-167.500000	-28.500000	119.07522
-166.500000	-28.500000	117.01177
-165.500000	-28.500000	115.60823
-164.500000	-28.500000	117.46855
-163.500000	-28.500000	117.46826
-162.500000	-28.500000	117.52577
-161.500000	-28.500000	116.04513
-160.500000	-28.500000	117.12201
-159.500000	-28.500000	114.29213
-158.500000	-28.500000	113.28047
-157.500000	-28.500000	111.95146
-156.500000	-28.500000	111.29928
-155.500000	-28.500000	111.21519
-154.500000	-28.500000	111.76598
-153.500000	-28.500000	113.46698
-152.500000	-28.500000	115.49516
-151.500000	-28.500000	119.02090
-150.500000	-28.500000	120.96122
-149.500000	-28.500000	122.64793
-148.500000	-28.500000	124.52059
-147.500000	-28.500000	123.21605
-146.500000	-28.500000	124.48001
-145.500000	-28.500000	125.97934
-144.500000	-28.500000	129.46669
-143.500000	-28.500000	132.23033
-142.500000	-28.500000	134.33394
-141.500000	-28.500000	135.71520
-140.500000	-28.500000	133.74413
-139.500000	-28.500000	133.50419
-138.500000	-28.500000	133.07914
-137.500000	-28.500000	134.63901
-136.500000	-28.500000	137.92994
-135.500000	-28.500000	139.16361
-134.500000	-28.500000	138.72541
-133.500000	-28.500000	137.66105
-132.500000	-28.500000	136.48862
-131.500000	-28.500000	132.60824
-130.500000	-28.500000	130.69307
-129.500000	-28.500000	128.85188
-128.500000	-28.500000	127.02879
-127.500000	-28.500000	124.99063
-126.500000	-28.500000	123.65493
-125.500000	-28.500000	121.49690
-124.500000	-28.500000	123.46287
-123.500000	-28.500000	123.31339
-122.500000	-28.500000	122.76713
-121.500000	-28.500000	119.02701
-120.500000	-28.500000	120.38569
-119.500000	-28.500000	118.31520
-118.500000	-28.500000	113.75956
-117.500000	-28.500000	111.98840
-116.500000	-28.500000	111.56068
-115.500000	-28.500000	110.45083
-114.500000	-28.500000	111.50367
-113.500000	-28.500000	107.96837
-112.500000	-28.500000	106.54194
-111.500000	-28.500000	103.57089
-110.500000	-28.500000	101.75338
-109.500000	-28.500000	100.01696
-108.500000	-28.500000	98.59630
-107.500000	-28.500000	100.65043
-106.500000	-28.500000	96.19123
-105.500000	-28.500000	95.28031
-104.500000	-28.500000	96.06047
-103.500000	-28.500000	93.87403
-102.500000	-28.500000	95.97977
-101.500000	-28.500000	91.52124
-100.500000	-28.500000	90.18991
-99.500000	-28.500000	88.68543
-98.500000	-28.500000	87.12119
-97.500000	-28.500000	88.38999
-96.500000	-28.500000	86.30688
-95.500000	-28.500000	84.08631
-94.500000	-28.500000	81.73315
-93.500000	-28.500000	79.34472
-92.500000	-28.500000	77.42073
-91.500000	-28.500000	74.88507
-90.500000	-28.500000	73.07726
-89.500000	-28.500000	71.82569
-88.500000	-28.500000	71.05712
-87.500000	-28.500000	70.24237
-86.500000	-28.500000	69.81946
-85.500000	-28.500000	70.26049
-84.500000	-28.500000	70.09572
-83.500000	-28.500000	70.49867
-82.500000	-28.500000	69.43346
-81.500000	-28.500000	69.11401
-80.500000	-28.500000	67.75835
-79.500000	-28.500000	66.30388
-78.500000	-28.500000	64.66150
-77.500000	-28.500000	63.41658
-76.500000	-28.500000	62.51788
-75.500000	-28.500000	62.12321
-74.500000	-28.500000	62.55736
-73.500000	-28.500000	64.56797
-72.500000	-28.500000	66.18827
-71.500000	-28.500000	68.39017
-46.500000	-28.500000	136.43039
-45.500000	-28.500000	144.62568
-44.500000	-28.500000	148.20799
-43.500000	-28.500000	148.82100
-42.500000	-28.500000	146.96131
-41.500000	-28.500000	149.43390
-40.500000	-28.500000	146.18723
-39.500000	-28.500000	143.02813
-38.500000	-28.500000	138.40965
-37.500000	-28.500000	134.92767
-36.500000	-28.500000	131.19258
-35.500000	-28.500000	128.72014
-34.500000	-28.500000	127.21970
-33.500000	-28.500000	125.63617
-32.500000	-28.500000	123.74837
-31.500000	-28.500000	122.11614
-30.500000	-28.500000	121.80187
-29.500000	-28.500000	118.04329
-28.500000	-28.500000	119.54981
-27.500000	-28.500000	114.97816
-26.500000	-28.500000	116.63810
-25.500000	-28.500000	119.02742
-24.500000	-28.500000	121.34860
-23.500000	-28.500000	121.95265
-22.500000	-28.500000	123.87968
-21.500000	-28.500000	125.23239
-20.500000	-28.500000	126.15097
-19.500000	-28.500000	127.29963
-18.500000	-28.500000	126.87404
-17.500000	-28.500000	127.75383
-16.500000	-28.500000	125.88130
-15.500000	-28.500000	122.88812
-14.500000	-28.500000	121.09352
-13.500000	-28.500000	118.82047
-12.500000	-28.500000	117.49741
-11.500000	-28.500000	116.75489
-10.500000	-28.500000	115.48705
-9.500000	-28.500000	114.12888
-8.500000	-28.500000	113.41778
-7.500000	-28.500000	112.75238
-6.500000	-28.500000	110.56240
-5.500000	-28.500000	113.12773
-4.500000	-28.500000	113.86469
-3.500000	-28.500000	115.35249
-2.500000	-28.500000	116.84223
-1.500000	-28.500000	117.71601
-0.500000	-28.500000	116.30787
0.500000	-27.500000	110.34817
1.500000	-27.500000	111.88254
2.500000	-27.500000	108.11096
3.500000	-27.500000	107.55911
4.500000	-27.500000	107.23105
5.500000	-27.500000	106.51219
6.500000	-27.500000	103.99969
7.500000	-27.500000	103.87994
8.500000	-27.500000	101.50675
9.500000	-27.500000	96.02668
10.500000	-27.500000	90.63447
11.500000	-27.500000	82.15378
12.500000	-27.500000	74.38405
13.500000	-27.500000	67.63586
14.500000	-27.500000	56.69432
33.500000	-27.500000	72.71994
34.500000	-27.500000	71.13843
35.500000	-27.500000	77.19590
36.500000	-27.500000	82.02689
37.500000	-27.500000	88.17570
38.500000	-27.500000	88.80121
39.500000	-27.500000	88.03400
40.500000	-27.500000	83.85817
41.500000	-27.500000	81.62225
42.500000	-27.500000	78.53602
43.500000	-27.500000	75.92095
44.500000	-27.500000	76.30043
45.500000	-27.500000	75.65630
46.500000	-27.500000	74.67295
47.500000	-27.500000	71.33244
48.500000	-27.500000	67.66592
49.500000	-27.500000	64.93248
50.500000	-27.500000	61.43233
51.500000	-27.500000	60.12746
52.500000	-27.500000	59.96906
53.500000	-27.500000	60.38518
54.500000	-27.500000	60.17747
55.500000	-27.500000	59.66827
56.500000	-27.500000	58.17687
57.500000	-27.500000	54.75663
58.500000	-27.500000	54.98701
59.500000	-27.500000	52.28100
60.500000	-27.500000	50.70798
61.500000	-27.500000	50.10034
62.500000	-27.500000	49.78314
63.500000	-27.500000	48.66239
64.500000	-27.500000	47.90837
65.500000	-27.500000	46.82113
66.500000	-27.500000	46.52669
67.500000	-27.500000	46.95911
68.500000	-27.500000	47.50628
69.500000	-27.500000	48.24620
70.500000	-27.500000	49.62635
71.500000	-27.500000	49.76549
72.500000	-27.500000	50.30898
73.500000	-27.500000	48.76508
74.500000	-27.500000	47.39958
75.500000	-27.500000	46.19518
76.500000	-27.500000	45.77056
77.500000	-27.500000	45.26517
78.500000	-27.500000	44.76632
79.500000	-27.500000	44.32312
80.500000	-27.500000	43.40054
81.500000	-27.500000	42.44978
82.500000	-27.500000	42.15891
83.500000	-27.500000	42.13848
84.500000	-27.500000	41.95173
85.500000	-27.500000	41.97172
86.500000	-27.500000	41.50550
87.500000	-27.500000	40.11545
88.500000	-27.500000	38.97628
89.500000	-27.500000	39.17551
90.500000	-27.500000	39.01196
