Longitude	Latitude	Potential Vorticity Q [10~^-~^1~^2 m~^-~^1 s~^-~^1] @ Depth [m]=first
64.500000	11.500000	51.55053
65.500000	11.500000	44.83173
66.500000	11.500000	41.43803
67.500000	11.500000	40.51413
68.500000	11.500000	36.04512
69.500000	11.500000	27.31145
70.500000	11.500000	33.75378
71.500000	11.500000	62.88744
72.500000	11.500000	147.07959
73.500000	11.500000	306.02980
74.500000	11.500000	561.49602
75.500000	11.500000	1020.35083
80.500000	11.500000	157.28175
81.500000	11.500000	62.10450
82.500000	11.500000	61.89541
83.500000	11.500000	65.34277
84.500000	11.500000	62.10012
85.500000	11.500000	45.03312
86.500000	11.500000	53.82503
87.500000	11.500000	73.13780
88.500000	11.500000	111.95278
89.500000	11.500000	155.73882
90.500000	11.500000	209.16799
91.500000	11.500000	272.13532
92.500000	11.500000	368.97611
93.500000	11.500000	466.15176
94.500000	11.500000	253.41456
95.500000	11.500000	153.47447
96.500000	11.500000	87.62594
97.500000	11.500000	186.87326
100.500000	11.500000	118.28318
101.500000	11.500000	323.66075
102.500000	11.500000	488.41238
110.500000	11.500000	47.45853
111.500000	11.500000	30.94924
112.500000	11.500000	17.82154
113.500000	11.500000	14.26921
114.500000	11.500000	16.97390
115.500000	11.500000	24.27931
116.500000	11.500000	35.35201
117.500000	11.500000	51.15845
118.500000	11.500000	69.38960
119.500000	11.500000	101.11789
121.500000	11.500000	105.02007
126.500000	11.500000	68.00077
127.500000	11.500000	70.32210
128.500000	11.500000	67.68992
129.500000	11.500000	55.28128
130.500000	11.500000	57.71001
131.500000	11.500000	61.08649
132.500000	11.500000	53.75565
133.500000	11.500000	47.03872
134.500000	11.500000	50.68863
135.500000	11.500000	43.21026
136.500000	11.500000	54.34689
137.500000	11.500000	53.91476
138.500000	11.500000	54.27262
139.500000	11.500000	42.52292
140.500000	11.500000	34.78023
141.500000	11.500000	37.68509
142.500000	11.500000	77.70972
143.500000	11.500000	88.15684
144.500000	11.500000	95.55209
145.500000	11.500000	75.58368
146.500000	11.500000	77.62561
147.500000	11.500000	58.73391
148.500000	11.500000	50.68406
149.500000	11.500000	37.21351
150.500000	11.500000	39.64424
151.500000	11.500000	30.50011
152.500000	11.500000	27.73729
153.500000	11.500000	24.14605
154.500000	11.500000	21.91649
155.500000	11.500000	24.99469
156.500000	11.500000	27.62229
157.500000	11.500000	28.19479
158.500000	11.500000	29.83886
159.500000	11.500000	28.35406
160.500000	11.500000	32.38014
161.500000	11.500000	28.73674
162.500000	11.500000	40.55508
163.500000	11.500000	66.01652
164.500000	11.500000	97.49142
165.500000	11.500000	130.09720
166.500000	11.500000	158.39116
167.500000	11.500000	180.62342
168.500000	11.500000	188.77512
169.500000	11.500000	184.35328
170.500000	11.500000	148.95438
171.500000	11.500000	150.57829
172.500000	11.500000	109.65287
173.500000	11.500000	66.81766
-185.500000	11.500000	63.82151
-184.500000	11.500000	69.56598
-183.500000	11.500000	70.90584
-182.500000	11.500000	67.58573
-181.500000	11.500000	56.67710
-180.500000	11.500000	40.12315
-179.500000	11.500000	29.69558
-178.500000	11.500000	23.83777
-177.500000	11.500000	20.21650
-176.500000	11.500000	20.17731
-175.500000	11.500000	24.23303
-174.500000	11.500000	37.87515
-173.500000	11.500000	46.29363
-172.500000	11.500000	52.66247
-171.500000	11.500000	60.41668
-170.500000	11.500000	56.67527
-169.500000	11.500000	35.84961
-168.500000	11.500000	34.19030
-167.500000	11.500000	31.22407
-166.500000	11.500000	11.80002
-165.500000	11.500000	10.66961
-164.500000	11.500000	14.96461
-163.500000	11.500000	15.09813
-162.500000	11.500000	14.54133
-161.500000	11.500000	22.98668
-160.500000	11.500000	26.91293
-159.500000	11.500000	37.66003
-158.500000	11.500000	46.45929
-157.500000	11.500000	58.30883
-156.500000	11.500000	66.44481
-155.500000	11.500000	53.99843
-154.500000	11.500000	45.35508
-153.500000	11.500000	45.13576
-152.500000	11.500000	49.06424
-151.500000	11.500000	50.28859
-150.500000	11.500000	49.18260
-149.500000	11.500000	40.78941
-148.500000	11.500000	37.55895
-147.500000	11.500000	42.27491
-146.500000	11.500000	35.30258
-145.500000	11.500000	52.02928
-144.500000	11.500000	29.07313
-143.500000	11.500000	35.86162
-142.500000	11.500000	28.08096
-141.500000	11.500000	20.73536
-140.500000	11.500000	21.88223
-139.500000	11.500000	27.06748
-138.500000	11.500000	27.16653
-137.500000	11.500000	20.71048
-136.500000	11.500000	10.78902
-135.500000	11.500000	6.80987
-134.500000	11.500000	5.10900
-133.500000	11.500000	8.64731
-132.500000	11.500000	7.49625
-131.500000	11.500000	14.37241
-130.500000	11.500000	26.73472
-129.500000	11.500000	39.33122
-128.500000	11.500000	55.49164
-127.500000	11.500000	58.27330
-126.500000	11.500000	30.61674
-125.500000	11.500000	58.14246
-124.500000	11.500000	62.61033
-123.500000	11.500000	61.87598
-122.500000	11.500000	56.12609
-121.500000	11.500000	53.31079
-120.500000	11.500000	46.57078
-119.500000	11.500000	40.78110
-118.500000	11.500000	35.61838
-117.500000	11.500000	31.82969
-116.500000	11.500000	29.87499
-115.500000	11.500000	31.90810
-114.500000	11.500000	33.11749
-113.500000	11.500000	33.76371
-112.500000	11.500000	31.18246
-111.500000	11.500000	50.02530
-110.500000	11.500000	60.39516
-109.500000	11.500000	71.28886
-108.500000	11.500000	74.02377
-107.500000	11.500000	89.74418
-106.500000	11.500000	91.79469
-105.500000	11.500000	86.04292
-104.500000	11.500000	78.73246
-103.500000	11.500000	66.54525
-102.500000	11.500000	53.73454
-101.500000	11.500000	44.24863
-100.500000	11.500000	44.77833
-99.500000	11.500000	49.19178
-98.500000	11.500000	60.14716
-97.500000	11.500000	90.07393
-96.500000	11.500000	127.96957
-95.500000	11.500000	168.62409
-94.500000	11.500000	196.91725
-93.500000	11.500000	207.43577
-92.500000	11.500000	208.49633
-91.500000	11.500000	198.02887
-90.500000	11.500000	193.88155
-89.500000	11.500000	213.78150
-88.500000	11.500000	315.63061
-87.500000	11.500000	457.09337
-86.500000	11.500000	837.20574
-82.500000	11.500000	94.91574
-81.500000	11.500000	213.72097
-80.500000	11.500000	329.92591
-79.500000	11.500000	387.87665
-78.500000	11.500000	379.51900
-77.500000	11.500000	294.95251
-76.500000	11.500000	229.06263
-75.500000	11.500000	220.13518
-74.500000	11.500000	172.14762
-67.500000	11.500000	165.07476
-66.500000	11.500000	168.08667
-65.500000	11.500000	125.98903
-64.500000	11.500000	183.35357
-63.500000	11.500000	346.90089
-62.500000	11.500000	533.54915
-61.500000	11.500000	505.99784
-60.500000	11.500000	485.75238
-59.500000	11.500000	307.32107
-58.500000	11.500000	182.26050
-57.500000	11.500000	178.03432
-56.500000	11.500000	148.89515
-55.500000	11.500000	136.28165
-54.500000	11.500000	149.60553
-53.500000	11.500000	147.18830
-52.500000	11.500000	150.50058
-51.500000	11.500000	140.10622
-50.500000	11.500000	120.22402
-49.500000	11.500000	96.63077
-48.500000	11.500000	84.39620
-47.500000	11.500000	65.80638
-46.500000	11.500000	64.09476
-45.500000	11.500000	73.94343
-44.500000	11.500000	69.48523
-43.500000	11.500000	55.71160
-42.500000	11.500000	50.42306
-41.500000	11.500000	47.59692
-40.500000	11.500000	50.61671
-39.500000	11.500000	63.60296
-38.500000	11.500000	59.65641
-37.500000	11.500000	56.56135
-36.500000	11.500000	38.90614
-35.500000	11.500000	43.46744
-34.500000	11.500000	34.90310
-33.500000	11.500000	34.06199
-32.500000	11.500000	34.74496
-31.500000	11.500000	34.54350
-30.500000	11.500000	44.00526
-29.500000	11.500000	55.26976
-28.500000	11.500000	72.60314
-27.500000	11.500000	83.77240
-26.500000	11.500000	88.91013
-25.500000	11.500000	76.07748
-24.500000	11.500000	89.23285
-23.500000	11.500000	88.63703
-22.500000	11.500000	92.48854
-21.500000	11.500000	101.11586
-20.500000	11.500000	114.18772
-19.500000	11.500000	160.07777
-18.500000	11.500000	253.76402
-17.500000	11.500000	414.75442
-16.500000	11.500000	712.38082
45.500000	12.500000	142.44220
46.500000	12.500000	116.59724
47.500000	12.500000	108.86100
48.500000	12.500000	131.01593
49.500000	12.500000	157.18961
50.500000	12.500000	159.59183
51.500000	12.500000	147.18525
52.500000	12.500000	131.53067
53.500000	12.500000	65.64307
55.500000	12.500000	32.97288
56.500000	12.500000	47.62230
57.500000	12.500000	58.90211
58.500000	12.500000	64.82034
59.500000	12.500000	68.85993
60.500000	12.500000	70.66580
61.500000	12.500000	73.71323
62.500000	12.500000	73.08253
63.500000	12.500000	68.84293
64.500000	12.500000	59.85518
65.500000	12.500000	51.11135
66.500000	12.500000	46.65390
67.500000	12.500000	42.51458
68.500000	12.500000	30.59683
69.500000	12.500000	22.58465
70.500000	12.500000	29.24374
71.500000	12.500000	65.69300
72.500000	12.500000	159.63177
73.500000	12.500000	324.94908
74.500000	12.500000	522.62178
81.500000	12.500000	26.73390
82.500000	12.500000	90.80880
83.500000	12.500000	102.12622
84.500000	12.500000	104.56213
85.500000	12.500000	70.95264
86.500000	12.500000	69.34894
87.500000	12.500000	113.61163
88.500000	12.500000	160.52511
89.500000	12.500000	199.94234
90.500000	12.500000	286.33365
91.500000	12.500000	361.73642
92.500000	12.500000	513.99077
94.500000	12.500000	279.56481
95.500000	12.500000	242.35400
96.500000	12.500000	192.71004
97.500000	12.500000	163.22246
110.500000	12.500000	71.53687
111.500000	12.500000	52.35399
112.500000	12.500000	29.93059
113.500000	12.500000	20.20442
114.500000	12.500000	18.62836
115.500000	12.500000	19.67321
116.500000	12.500000	25.57231
117.500000	12.500000	28.52139
118.500000	12.500000	40.94590
119.500000	12.500000	51.22966
120.500000	12.500000	50.83455
122.500000	12.500000	205.21189
126.500000	12.500000	118.25034
127.500000	12.500000	92.10627
128.500000	12.500000	77.73240
129.500000	12.500000	70.73664
130.500000	12.500000	69.52506
131.500000	12.500000	67.26614
132.500000	12.500000	61.58997
133.500000	12.500000	56.81152
134.500000	12.500000	54.53126
135.500000	12.500000	50.06482
136.500000	12.500000	59.96796
137.500000	12.500000	53.01653
138.500000	12.500000	50.25031
139.500000	12.500000	36.25489
140.500000	12.500000	29.17836
141.500000	12.500000	35.42069
142.500000	12.500000	45.03155
143.500000	12.500000	96.01822
144.500000	12.500000	66.52186
145.500000	12.500000	89.30981
146.500000	12.500000	76.84877
147.500000	12.500000	58.61742
148.500000	12.500000	47.39994
149.500000	12.500000	51.00330
150.500000	12.500000	45.05312
151.500000	12.500000	36.77014
152.500000	12.500000	35.45516
153.500000	12.500000	32.15068
154.500000	12.500000	31.79997
155.500000	12.500000	34.49008
156.500000	12.500000	38.32688
157.500000	12.500000	37.39608
158.500000	12.500000	32.44130
159.500000	12.500000	23.70859
160.500000	12.500000	28.99421
161.500000	12.500000	38.74540
162.500000	12.500000	47.73537
163.500000	12.500000	60.90824
164.500000	12.500000	86.06268
165.500000	12.500000	108.82132
166.500000	12.500000	142.16636
167.500000	12.500000	158.42079
168.500000	12.500000	140.29341
169.500000	12.500000	139.44346
170.500000	12.500000	122.05053
171.500000	12.500000	68.63171
172.500000	12.500000	65.68293
173.500000	12.500000	62.60599
-185.500000	12.500000	61.57285
-184.500000	12.500000	60.60449
-183.500000	12.500000	61.28902
-182.500000	12.500000	56.98869
-181.500000	12.500000	47.66724
-180.500000	12.500000	33.32940
-179.500000	12.500000	23.90748
-178.500000	12.500000	20.31782
-177.500000	12.500000	22.03136
-176.500000	12.500000	17.57968
-175.500000	12.500000	13.33552
-174.500000	12.500000	24.34285
-173.500000	12.500000	32.92892
-172.500000	12.500000	40.66820
-171.500000	12.500000	47.34930
-170.500000	12.500000	46.96517
-169.500000	12.500000	43.43604
-168.500000	12.500000	38.56478
-167.500000	12.500000	35.55321
-166.500000	12.500000	32.15915
-165.500000	12.500000	5.24102
-164.500000	12.500000	24.68862
-163.500000	12.500000	22.38798
-162.500000	12.500000	20.11326
-161.500000	12.500000	19.79929
-160.500000	12.500000	24.28400
-159.500000	12.500000	33.36700
-158.500000	12.500000	47.70819
-157.500000	12.500000	58.70814
-156.500000	12.500000	56.85957
-155.500000	12.500000	52.71315
-154.500000	12.500000	43.13517
-153.500000	12.500000	45.14212
-152.500000	12.500000	45.95037
-151.500000	12.500000	46.03978
-150.500000	12.500000	43.52305
-149.500000	12.500000	44.20959
-148.500000	12.500000	39.79121
-147.500000	12.500000	44.64112
-146.500000	12.500000	42.68031
-145.500000	12.500000	53.40995
-144.500000	12.500000	37.15751
-143.500000	12.500000	27.12444
-142.500000	12.500000	18.99648
-141.500000	12.500000	18.09517
-140.500000	12.500000	24.51996
-139.500000	12.500000	23.46979
-138.500000	12.500000	27.07070
-137.500000	12.500000	24.08396
-136.500000	12.500000	14.15166
-135.500000	12.500000	6.16576
-134.500000	12.500000	0.40652
-133.500000	12.500000	1.13853
-132.500000	12.500000	1.26211
-131.500000	12.500000	10.29030
-130.500000	12.500000	20.63561
-129.500000	12.500000	31.87940
-128.500000	12.500000	39.09359
-127.500000	12.500000	35.41407
-126.500000	12.500000	47.55941
-125.500000	12.500000	53.15229
-124.500000	12.500000	54.64864
-123.500000	12.500000	50.99591
-122.500000	12.500000	52.59095
-121.500000	12.500000	47.29000
-120.500000	12.500000	38.35010
-119.500000	12.500000	35.04439
-118.500000	12.500000	35.17485
-117.500000	12.500000	28.72910
-116.500000	12.500000	27.10543
-115.500000	12.500000	28.98159
-114.500000	12.500000	32.07885
-113.500000	12.500000	29.43445
-112.500000	12.500000	33.15186
-111.500000	12.500000	52.50214
-110.500000	12.500000	62.01548
-109.500000	12.500000	70.91301
-108.500000	12.500000	81.89929
-107.500000	12.500000	100.34964
-106.500000	12.500000	107.43878
-105.500000	12.500000	99.03377
-104.500000	12.500000	89.71457
-103.500000	12.500000	76.34272
-102.500000	12.500000	58.92423
-101.500000	12.500000	50.97154
-100.500000	12.500000	49.77534
-99.500000	12.500000	49.18056
-98.500000	12.500000	63.22851
-97.500000	12.500000	103.00209
-96.500000	12.500000	153.55447
-95.500000	12.500000	196.92297
-94.500000	12.500000	218.31861
-93.500000	12.500000	213.80327
-92.500000	12.500000	188.58749
-91.500000	12.500000	137.00934
-90.500000	12.500000	70.88923
-89.500000	12.500000	51.32373
-88.500000	12.500000	48.91397
-87.500000	12.500000	40.04668
-82.500000	12.500000	88.23206
-81.500000	12.500000	158.29438
-80.500000	12.500000	280.52725
-79.500000	12.500000	317.66218
-78.500000	12.500000	361.94369
-77.500000	12.500000	302.16389
-76.500000	12.500000	249.20447
-75.500000	12.500000	189.73148
-74.500000	12.500000	156.15211
-73.500000	12.500000	84.00048
-72.500000	12.500000	0.73062
-70.500000	12.500000	34.47200
-69.500000	12.500000	28.07187
-68.500000	12.500000	31.21332
-67.500000	12.500000	78.42310
-66.500000	12.500000	78.79916
-65.500000	12.500000	91.89149
-64.500000	12.500000	143.21834
-63.500000	12.500000	249.11009
-62.500000	12.500000	371.27260
-61.500000	12.500000	406.84968
-60.500000	12.500000	382.51989
-59.500000	12.500000	272.09420
-58.500000	12.500000	199.18411
-57.500000	12.500000	146.35966
-56.500000	12.500000	141.97622
-55.500000	12.500000	133.08246
-54.500000	12.500000	138.44708
-53.500000	12.500000	137.96724
-52.500000	12.500000	133.65695
-51.500000	12.500000	116.14575
-50.500000	12.500000	101.00069
-49.500000	12.500000	89.12638
-48.500000	12.500000	66.62012
-47.500000	12.500000	65.76060
-46.500000	12.500000	67.19280
-45.500000	12.500000	75.71145
-44.500000	12.500000	73.64958
-43.500000	12.500000	60.90975
-42.500000	12.500000	52.04979
-41.500000	12.500000	65.55213
-40.500000	12.500000	54.23917
-39.500000	12.500000	66.80593
-38.500000	12.500000	63.84435
-37.500000	12.500000	56.98887
-36.500000	12.500000	49.83347
-35.500000	12.500000	40.61851
-34.500000	12.500000	42.64699
-33.500000	12.500000	42.59634
-32.500000	12.500000	41.14049
-31.500000	12.500000	37.62656
-30.500000	12.500000	41.25362
-29.500000	12.500000	55.14592
-28.500000	12.500000	66.14354
-27.500000	12.500000	74.08177
-26.500000	12.500000	73.24966
-25.500000	12.500000	80.50364
-24.500000	12.500000	96.68529
-23.500000	12.500000	97.07378
-22.500000	12.500000	97.77317
-21.500000	12.500000	102.80167
-20.500000	12.500000	119.85655
-19.500000	12.500000	160.44170
-18.500000	12.500000	222.25311
-17.500000	12.500000	272.70786
48.500000	13.500000	454.80521
49.500000	13.500000	393.96707
50.500000	13.500000	293.62527
51.500000	13.500000	225.06676
52.500000	13.500000	170.80727
53.500000	13.500000	124.57325
54.500000	13.500000	93.21822
55.500000	13.500000	77.38768
56.500000	13.500000	78.21780
57.500000	13.500000	77.99653
58.500000	13.500000	80.33038
59.500000	13.500000	83.65941
60.500000	13.500000	86.68885
61.500000	13.500000	87.92759
62.500000	13.500000	85.57169
63.500000	13.500000	79.09202
64.500000	13.500000	67.27732
65.500000	13.500000	54.84977
66.500000	13.500000	49.14244
67.500000	13.500000	40.02750
68.500000	13.500000	27.42708
69.500000	13.500000	25.20619
70.500000	13.500000	41.52400
71.500000	13.500000	81.32880
72.500000	13.500000	174.90785
73.500000	13.500000	373.55406
74.500000	13.500000	1104.56771
81.500000	13.500000	73.52085
82.500000	13.500000	229.96009
83.500000	13.500000	248.57907
84.500000	13.500000	189.32179
85.500000	13.500000	155.70656
86.500000	13.500000	128.69856
87.500000	13.500000	146.13178
88.500000	13.500000	202.21558
89.500000	13.500000	279.87435
90.500000	13.500000	345.73623
91.500000	13.500000	403.34299
92.500000	13.500000	424.93090
94.500000	13.500000	318.37399
95.500000	13.500000	403.83912
96.500000	13.500000	344.02641
97.500000	13.500000	205.87164
110.500000	13.500000	142.19829
111.500000	13.500000	92.78682
112.500000	13.500000	56.54970
113.500000	13.500000	35.30099
114.500000	13.500000	24.67843
115.500000	13.500000	22.03351
116.500000	13.500000	18.31910
117.500000	13.500000	21.02278
118.500000	13.500000	24.54892
119.500000	13.500000	40.13859
125.500000	13.500000	182.49061
126.500000	13.500000	82.82509
127.500000	13.500000	83.54050
128.500000	13.500000	94.12696
129.500000	13.500000	88.85399
130.500000	13.500000	81.25594
131.500000	13.500000	78.60452
132.500000	13.500000	67.55027
133.500000	13.500000	61.11712
134.500000	13.500000	62.56191
135.500000	13.500000	60.69481
136.500000	13.500000	58.79505
137.500000	13.500000	46.82994
138.500000	13.500000	41.36267
139.500000	13.500000	25.56076
140.500000	13.500000	24.60425
141.500000	13.500000	25.13485
142.500000	13.500000	28.32528
143.500000	13.500000	30.39782
144.500000	13.500000	26.76274
145.500000	13.500000	24.36637
146.500000	13.500000	71.28327
147.500000	13.500000	53.28755
148.500000	13.500000	44.95189
149.500000	13.500000	56.39765
150.500000	13.500000	53.44975
151.500000	13.500000	47.98603
152.500000	13.500000	37.06837
153.500000	13.500000	43.87491
154.500000	13.500000	48.79609
155.500000	13.500000	51.93343
156.500000	13.500000	51.81863
157.500000	13.500000	48.35425
158.500000	13.500000	37.98348
159.500000	13.500000	29.91092
160.500000	13.500000	43.33472
161.500000	13.500000	30.79363
162.500000	13.500000	53.48045
163.500000	13.500000	60.13769
164.500000	13.500000	81.76482
165.500000	13.500000	98.74063
166.500000	13.500000	110.66120
167.500000	13.500000	128.27245
168.500000	13.500000	81.71104
169.500000	13.500000	108.18407
170.500000	13.500000	71.44528
171.500000	13.500000	63.35274
172.500000	13.500000	60.87628
173.500000	13.500000	56.26088
-185.500000	13.500000	57.72206
-184.500000	13.500000	56.66084
-183.500000	13.500000	51.63334
-182.500000	13.500000	46.97461
-181.500000	13.500000	41.21774
-180.500000	13.500000	30.45113
-179.500000	13.500000	25.48536
-178.500000	13.500000	23.79502
-177.500000	13.500000	25.62381
-176.500000	13.500000	13.04646
-175.500000	13.500000	6.92108
-174.500000	13.500000	7.86171
-173.500000	13.500000	16.78371
-172.500000	13.500000	23.83689
-171.500000	13.500000	28.65897
-170.500000	13.500000	36.33332
-169.500000	13.500000	39.66512
-168.500000	13.500000	44.93434
-167.500000	13.500000	41.31526
-166.500000	13.500000	17.15395
-165.500000	13.500000	3.66686
-164.500000	13.500000	23.62912
-163.500000	13.500000	20.72248
-162.500000	13.500000	14.58764
-161.500000	13.500000	20.14425
-160.500000	13.500000	23.41186
-159.500000	13.500000	27.57400
-158.500000	13.500000	37.38241
-157.500000	13.500000	48.43717
-156.500000	13.500000	51.79672
-155.500000	13.500000	49.28425
-154.500000	13.500000	44.53226
-153.500000	13.500000	41.36962
-152.500000	13.500000	43.68358
-151.500000	13.500000	45.20115
-150.500000	13.500000	43.84484
-149.500000	13.500000	43.96157
-148.500000	13.500000	51.61731
-147.500000	13.500000	56.00285
-146.500000	13.500000	44.97229
-145.500000	13.500000	45.72207
-144.500000	13.500000	30.20769
-143.500000	13.500000	20.48005
-142.500000	13.500000	13.09313
-141.500000	13.500000	12.01516
-140.500000	13.500000	20.92595
-139.500000	13.500000	19.07603
-138.500000	13.500000	14.21214
-137.500000	13.500000	8.31010
-136.500000	13.500000	18.11064
-135.500000	13.500000	10.41918
-134.500000	13.500000	1.30593
-133.500000	13.500000	3.86846
-132.500000	13.500000	11.42375
-131.500000	13.500000	32.63260
-130.500000	13.500000	40.95271
-129.500000	13.500000	31.58760
-128.500000	13.500000	36.79810
-127.500000	13.500000	27.27814
-126.500000	13.500000	30.63140
-125.500000	13.500000	33.59684
-124.500000	13.500000	38.57334
-123.500000	13.500000	43.37523
-122.500000	13.500000	41.29706
-121.500000	13.500000	35.19036
-120.500000	13.500000	33.10177
-119.500000	13.500000	28.85665
-118.500000	13.500000	28.36398
-117.500000	13.500000	27.79340
-116.500000	13.500000	28.94705
-115.500000	13.500000	28.53483
-114.500000	13.500000	36.77447
-113.500000	13.500000	35.41354
-112.500000	13.500000	51.38171
-111.500000	13.500000	65.02731
-110.500000	13.500000	76.44958
-109.500000	13.500000	89.02769
-108.500000	13.500000	106.14104
-107.500000	13.500000	129.50904
-106.500000	13.500000	136.09944
-105.500000	13.500000	128.12661
-104.500000	13.500000	115.15043
-103.500000	13.500000	90.32818
-102.500000	13.500000	65.91292
-101.500000	13.500000	50.29790
-100.500000	13.500000	54.49786
-99.500000	13.500000	62.03956
-98.500000	13.500000	67.10299
-97.500000	13.500000	105.36477
-96.500000	13.500000	182.92062
-95.500000	13.500000	251.29067
-94.500000	13.500000	285.78470
-93.500000	13.500000	471.85026
-92.500000	13.500000	226.16782
-91.500000	13.500000	255.68096
-82.500000	13.500000	137.19016
-81.500000	13.500000	171.18330
-80.500000	13.500000	225.52810
-79.500000	13.500000	287.02076
-78.500000	13.500000	352.89833
-77.500000	13.500000	365.32946
-76.500000	13.500000	310.11402
-75.500000	13.500000	239.74136
-74.500000	13.500000	190.25982
-73.500000	13.500000	99.38510
-72.500000	13.500000	16.03890
-71.500000	13.500000	23.36325
-70.500000	13.500000	20.84650
-69.500000	13.500000	17.94882
-68.500000	13.500000	60.09660
-67.500000	13.500000	61.31004
-66.500000	13.500000	58.15247
-65.500000	13.500000	53.15293
-64.500000	13.500000	89.94198
-63.500000	13.500000	190.78205
-62.500000	13.500000	230.78370
-61.500000	13.500000	247.97889
-59.500000	13.500000	169.26269
-58.500000	13.500000	171.23572
-57.500000	13.500000	133.78523
-56.500000	13.500000	120.56086
-55.500000	13.500000	129.90287
-54.500000	13.500000	134.26762
-53.500000	13.500000	127.68995
-52.500000	13.500000	119.93981
-51.500000	13.500000	108.76569
-50.500000	13.500000	97.06039
-49.500000	13.500000	86.99928
-48.500000	13.500000	61.74553
-47.500000	13.500000	65.41959
-46.500000	13.500000	65.26716
-45.500000	13.500000	79.34597
-44.500000	13.500000	70.26940
-43.500000	13.500000	62.43039
-42.500000	13.500000	55.30998
-41.500000	13.500000	58.18952
-40.500000	13.500000	62.45558
-39.500000	13.500000	69.18411
-38.500000	13.500000	72.10600
-37.500000	13.500000	68.08022
-36.500000	13.500000	60.81621
-35.500000	13.500000	57.26116
-34.500000	13.500000	54.82683
-33.500000	13.500000	54.67728
-32.500000	13.500000	48.24940
-31.500000	13.500000	41.82823
-30.500000	13.500000	42.02139
-29.500000	13.500000	48.75562
-28.500000	13.500000	59.77499
-27.500000	13.500000	66.19778
-26.500000	13.500000	78.05099
-25.500000	13.500000	90.76352
-24.500000	13.500000	99.60921
-23.500000	13.500000	105.49055
-22.500000	13.500000	95.54418
-21.500000	13.500000	103.01644
-20.500000	13.500000	121.25247
-19.500000	13.500000	160.90687
-18.500000	13.500000	212.53747
-17.500000	13.500000	252.46208
42.500000	14.500000	281.83632
50.500000	14.500000	425.26650
51.500000	14.500000	305.82294
52.500000	14.500000	213.98150
53.500000	14.500000	192.06404
54.500000	14.500000	172.16149
55.500000	14.500000	142.57722
56.500000	14.500000	118.30742
57.500000	14.500000	101.59348
58.500000	14.500000	95.44909
59.500000	14.500000	97.38915
60.500000	14.500000	98.73579
61.500000	14.500000	97.48610
62.500000	14.500000	93.96772
63.500000	14.500000	83.63353
64.500000	14.500000	73.02268
65.500000	14.500000	58.62698
66.500000	14.500000	48.81576
67.500000	14.500000	42.75818
68.500000	14.500000	36.34515
69.500000	14.500000	50.65196
70.500000	14.500000	88.73065
71.500000	14.500000	147.08554
72.500000	14.500000	189.30395
73.500000	14.500000	221.33021
81.500000	14.500000	572.62927
82.500000	14.500000	625.47329
83.500000	14.500000	553.14429
84.500000	14.500000	388.37345
85.500000	14.500000	284.84807
86.500000	14.500000	248.93640
87.500000	14.500000	253.39953
88.500000	14.500000	307.53330
89.500000	14.500000	360.85430
90.500000	14.500000	403.26595
91.500000	14.500000	445.14796
92.500000	14.500000	467.20028
93.500000	14.500000	502.81529
94.500000	14.500000	665.05527
95.500000	14.500000	725.95085
96.500000	14.500000	694.20905
97.500000	14.500000	494.61340
110.500000	14.500000	205.38886
111.500000	14.500000	140.49509
112.500000	14.500000	86.04296
113.500000	14.500000	54.24026
114.500000	14.500000	42.35086
115.500000	14.500000	28.85810
116.500000	14.500000	20.19852
117.500000	14.500000	14.34364
118.500000	14.500000	8.91771
119.500000	14.500000	12.58240
124.500000	14.500000	82.99298
125.500000	14.500000	132.37187
126.500000	14.500000	114.89484
127.500000	14.500000	102.46842
128.500000	14.500000	101.05941
129.500000	14.500000	98.63157
130.500000	14.500000	91.20457
131.500000	14.500000	84.45114
132.500000	14.500000	77.23954
133.500000	14.500000	71.86820
134.500000	14.500000	66.93218
135.500000	14.500000	61.73181
136.500000	14.500000	63.00913
137.500000	14.500000	48.20495
138.500000	14.500000	30.54235
139.500000	14.500000	17.95343
140.500000	14.500000	11.95556
141.500000	14.500000	10.53564
142.500000	14.500000	7.54087
143.500000	14.500000	5.11764
144.500000	14.500000	11.15034
145.500000	14.500000	9.05296
146.500000	14.500000	24.51591
147.500000	14.500000	52.70311
148.500000	14.500000	63.61328
149.500000	14.500000	67.92000
150.500000	14.500000	61.23418
151.500000	14.500000	53.93784
152.500000	14.500000	45.70995
153.500000	14.500000	50.09424
154.500000	14.500000	57.20737
155.500000	14.500000	68.37101
156.500000	14.500000	65.97699
157.500000	14.500000	62.49633
158.500000	14.500000	49.15791
159.500000	14.500000	43.76038
160.500000	14.500000	49.95040
161.500000	14.500000	58.33673
162.500000	14.500000	70.16507
163.500000	14.500000	75.32485
164.500000	14.500000	76.45109
165.500000	14.500000	86.69376
166.500000	14.500000	98.22650
167.500000	14.500000	83.32753
168.500000	14.500000	78.30115
169.500000	14.500000	98.76652
170.500000	14.500000	70.05650
171.500000	14.500000	67.01478
172.500000	14.500000	65.21621
173.500000	14.500000	60.72863
-185.500000	14.500000	60.22585
-184.500000	14.500000	52.84682
-183.500000	14.500000	41.74583
-182.500000	14.500000	39.51204
-181.500000	14.500000	44.11917
-180.500000	14.500000	36.59891
-179.500000	14.500000	35.07532
-178.500000	14.500000	32.92772
-177.500000	14.500000	31.11545
-176.500000	14.500000	14.65180
